title,store,original_price,current_price,unit_price,unit,image_url
ZEĶUBIKSES SIEVIEŠU VOILA MAXI 20 DEN 5840 NERO 5,etop.lv,1.55 € - 1.75 €,1.15,,,https://cdn.etop.lv/products/4750160584013-328x328.png
ZEĶUBIKSES SIEVIEŠU VOILA MAXI 20 DEN 5840 NERO 6,etop.lv,1.55 € - 1.75 €,1.15,,,https://cdn.etop.lv/products/4750160584020-328x328.png
ZEĶUBIKSES SIEVIEŠU VOILA MAXI 20 DEN 5840 PERLE 5,etop.lv,1.55 € - 1.75 €,1.15,,,https://cdn.etop.lv/products/4750160584051-328x328.png
ZEĶUBIKSES SIEVIEŠU VOILA MAXI 20 DEN 5840 PERLE 6,etop.lv,1.55 € - 1.75 €,1.15,,,https://cdn.etop.lv/products/4750160584068-328x328.png
ROZĪNES ALIS CO SULTANA 500G,etop.lv,2.99 € - 3.29 €,2.39,4.78,€/kg,https://cdn.etop.lv/products/4750195015971-328x328.png
RAUDZĒTS PIENA PRODUKTS LAKTO MEŽA ZEMEŅU 450G,etop.lv,,1.79,3.98,€/kg,https://cdn.etop.lv/products/4750025893960-328x328.png
DZĒRVENES ALIS CO ŽĀVĒTAS 200G,etop.lv,2.65 € - 2.95 €,2.05,10.25,€/kg,https://cdn.etop.lv/products/4750195017036-328x328.png
ROZĪNES ALIS CO JUMBO 200G,etop.lv,1.79 € - 1.99 €,1.39,6.95,€/kg,https://cdn.etop.lv/products/4750195017029-328x328.png
SKŪŠANĀS PUTAS GILLETTE SENSITIVE 300ML,etop.lv,4.95 € - 4.99 €,3.19,10.63,€/l,https://cdn.etop.lv/products/7702018617234-328x328.png
ČIPSI PRINGLES ORIGINAL 165G,etop.lv,,2.39,14.48,€/kg,https://cdn.etop.lv/products/5053990101573-328x328.png
ČIPSI PRINGLES AR KRĒJUMU UN SĪPOLIEM 165G,etop.lv,,2.39,14.48,€/kg,https://cdn.etop.lv/products/5053990101597-328x328.png
ČIPSI PRINGLES AR SIERU UN SĪPOLIEM 165G,etop.lv,,2.39,14.48,€/kg,https://cdn.etop.lv/products/5053990101535-328x328.png
SIERS SN ALPU ŠĶĒLĒS 150G,etop.lv,2.59 € - 2.89 €,1.99,13.27,€/kg,https://cdn.etop.lv/products/4750485001110-328x328.png
BATERIJAS DURACELL CB AA 4GAB.,etop.lv,,3.99,,,https://cdn.etop.lv/products/5000394076952-328x328.png
BATERIJAS DURACELL CB AAA 4GAB.,etop.lv,,3.99,,,https://cdn.etop.lv/products/5000394077164-328x328.png
ŠĶIŅĶI ĶEKAVA CĀĻU AR MUGURU SVER.2.6KG,etop.lv,3.89 € - 4.34 €,3.19,1.23,€/kg,https://cdn.etop.lv/products/2311830000000-328x328.png
ŠĶIŅĶI ĶEKAVA CĀĻU AR MUGURU FAS. 600G,etop.lv,3.89 € - 4.34 €,3.19,5.32,€/kg,https://cdn.etop.lv/products/2311851800000-328x328.png
KARTUPEĻU PLĀKSNES LONGCHIPS SK.KRĒJUMA UN SĪPOLU 75G,etop.lv,0.99 € - 1.19 €,0.69,9.20,€/kg,https://cdn.etop.lv/products/4750127300601-328x328.png
KARTUPEĻU PLĀKSNES LONGCHIPS SIERA 75G,etop.lv,0.99 € - 1.19 €,0.69,9.20,€/kg,https://cdn.etop.lv/products/4750127300618-328x328.png
KARTUPEĻU PLĀKSNES LONGCHIPS BEKONA 75G,etop.lv,0.99 € - 1.19 €,0.69,9.20,€/kg,https://cdn.etop.lv/products/4750127300694-328x328.png
PAPĪRA DVIEĻI GRITE ORCHIDEA 3 KĀRTAS 2 RUĻĻI,etop.lv,1.79 € - 1.99 €,1.39,,,https://cdn.etop.lv/products/4770023348415-328x328.png
D SULAS DZĒRIENS FRUTS BURKĀNU TROPISKO AUGĻU 1.5L PET,etop.lv,1.65 € - 1.69 €,1.29,0.86,€/l,https://cdn.etop.lv/products/4750042002291-328x328.png
D SULAS DZĒRIENS FRUTS SARKANO OGU 1.5L PET,etop.lv,1.65 € - 1.69 €,1.29,0.86,€/l,https://cdn.etop.lv/products/4750042002307-328x328.png
D MINERĀLŪDENS MANGAĻI DABĪGAIS GĀZ.1.5L PET,etop.lv,,0.79,0.53,€/l,https://cdn.etop.lv/products/4750042001881-328x328.png
D DZĒRIENS MANGAĻI VITAFRUIT CITRONU LAIMA NEGĀZ.1.5L PET,etop.lv,,1.69,1.13,€/l,https://cdn.etop.lv/products/4750042001966-328x328.png
D MINERĀLŪDENS MANGAĻI DABĪGAIS NEGĀZ.1.5L PET,etop.lv,,0.79,0.53,€/l,https://cdn.etop.lv/products/4750042001898-328x328.png
D DZĒRIENS MANGAĻI VITAFRUIT CITRUSU GĀZ.1.5L PET,etop.lv,,1.69,1.13,€/l,https://cdn.etop.lv/products/4750042001928-328x328.png
D MINERĀLŪDENS MANGAĻI 1 VIEGLI GĀZ.1.5L PET,etop.lv,,0.79,0.53,€/l,https://cdn.etop.lv/products/4750042001904-328x328.png
D LEDUS TĒJA CIDO ZAĻĀ PERSIKU 1.5L PET,etop.lv,1.65 € - 1.69 €,1.29,0.86,€/l,https://cdn.etop.lv/products/4750042002208-328x328.png
D ALUS BEZALK.KRONENBOURG 0.0% 0.33L STIKLS,etop.lv,,1.29,3.91,€/l,https://cdn.etop.lv/products/4770349232788-328x328.png
D DZĒRIENS SUPER MANKI GĀZ.330ML CAN,etop.lv,1.09 € - 1.12 €,0.69,2.09,€/l,https://cdn.etop.lv/products/4750049002898-328x328.png
BIEZPIENA SIERIŅŠ JEPPI AR KAKAO UN ŠOKOLĀDES PILDĪJUMU 38G,etop.lv,,0.19,5.00,€/kg,https://cdn.etop.lv/products/47428140-328x328.png
KRĒMS KĀRUMS SALDĀ KRĒJUMA KARAMEĻU 150G,etop.lv,,0.99,6.60,€/kg,https://cdn.etop.lv/products/4750050010073-328x328.png
D DZĒRIENS FANTA ORANGE GĀZ. 1.5L PET,etop.lv,1.79 € - 1.99 €,1.39,0.93,€/l,https://cdn.etop.lv/products/5000112680379-328x328.png
D DZĒRIENS FANTA ORANGE GĀZ. 500ML PET,etop.lv,1.09 € - 1.29 €,0.79,1.58,€/l,https://cdn.etop.lv/products/5000112679656-328x328.png
D DZĒRIENS SPRITE GĀZ.500ML PET,etop.lv,1.09 € - 1.29 €,0.79,1.58,€/l,https://cdn.etop.lv/products/5000112651911-328x328.png
VALRIEKSTI ALIS CO LOBĪTI 200G,etop.lv,3.03 € - 3.33 €,2.43,12.15,€/kg,https://cdn.etop.lv/products/4750195007990-328x328.png
RIEKSTI ALIS CO INDIJAS GRAUZDĒTI SĀLĪTI 200G,etop.lv,3.75 € - 4.15 €,3.05,15.25,€/kg,https://cdn.etop.lv/products/4750195016947-328x328.png
KRĒMSIERS BALTAIS AR LOKIEM 150G,etop.lv,,1.99,13.27,€/kg,https://cdn.etop.lv/products/4750072116555-328x328.png
SIERS CEPŠANAI COBURGER MOZARELLA TOMĀTI PAPRIKA 300G,etop.lv,,4.29,14.30,€/kg,https://cdn.etop.lv/products/4003655015821-328x328.png
KHINKALI VIČI AR GAĻU 400G,etop.lv,3.59 € - 3.89 €,2.99,7.48,€/kg,https://cdn.etop.lv/products/4770190108249-328x328.png
D MINERĀLŪDENS BORJOMI GĀZ. 500ML PET,etop.lv,1.59 € - 1.79 €,1.19,2.38,€/l,https://cdn.etop.lv/products/4860019003449-328x328.png
MALTĀS GAĻAS MASA ĶEKAVA CĀĻA FILEJAS 450G,etop.lv,,2.59,5.76,€/kg,https://cdn.etop.lv/products/4750303015718-328x328.png
DESIŅAS ĶEKAVA CEPAMĀS AR SIERU 400G,etop.lv,,3.79,9.48,€/kg,https://cdn.etop.lv/products/4750303703387-328x328.png
KAFIJA ŠĶĪSTOŠĀ MERRILD CLASSIC 200G STIKLS,etop.lv,,11.49,57.45,€/kg,https://cdn.etop.lv/products/8000070060876-328x328.png
KĀPOSTI EZERKAULIŅI AR ĶIMENĒM SKĀBĒTI 800G,etop.lv,1.69 € - 1.89 €,1.29,1.61,€/kg,https://cdn.etop.lv/products/4751000814550-328x328.png
PIENS ALMA 2.5% 1.5L,etop.lv,1.37 € - 1.84 €,1.15,0.77,€/l,https://cdn.etop.lv/products/4740125120141-328x328.png
KĀPOSTI TIP TOP ŠTOVĒTI 1KG,etop.lv,,3.29,3.29,€/kg,https://cdn.etop.lv/products/4751023452388-328x328.png
KAFIJAS KAPSULAS AROMA GOLD DG GRANDE INTENSO 128G,etop.lv,,7.59,59.30,€/kg,https://cdn.etop.lv/products/4771632313238-328x328.png
PLŪMES ALIS CO MELNĀS 200G,etop.lv,2.15 € - 2.35 €,1.75,8.75,€/kg,https://cdn.etop.lv/products/4750195008027-328x328.png
RIEKSTU AUGĻU MAISĪJUMS ALIS CO KĀRUMNIEKIEM 120G,etop.lv,2.19 € - 2.39 €,1.79,14.92,€/kg,https://cdn.etop.lv/products/4750195017388-328x328.png
GARŠVIELA SANTA MARIA VISTAS GAĻAI BEZ PIEVIENOTA SĀLS 37G,etop.lv,2.55 € - 2.85 €,1.95,52.70,€/kg,https://cdn.etop.lv/products/7311311025532-328x328.png
SIERS SN ALPU RĪVĒTS 150G,etop.lv,,1.99,13.27,€/kg,https://cdn.etop.lv/products/4750485001196-328x328.png
SAUSMAIZĪTES SELGA AUZU UN DAŽĀDU SĒKLU 200G,etop.lv,2.59 € - 2.89 €,1.99,9.95,€/kg,https://cdn.etop.lv/products/4750007000072-328x328.png
SAUSMAIZĪTES SELGA SĒKLU ĶIPLOKU UN ČILI PĀRSLĀM 200G,etop.lv,2.59 € - 2.89 €,1.99,9.95,€/kg,https://cdn.etop.lv/products/4750007000096-328x328.png
MALTĀ MASA KURZEMES GAĻSAIMNIEKS CŪKGAĻAS 350G,etop.lv,1.89 € - 2.09 €,1.49,4.26,€/kg,https://cdn.etop.lv/products/4751012432056-328x328.png
NŪDELES HAO HAO AR VISTAS GARŠU 74G,etop.lv,0.79 € - 0.99 €,0.49,6.62,€/kg,https://cdn.etop.lv/products/8934563107161-328x328.png
NŪDELES REEVA AR SIERA UN BEKONA GARŠU 60G,etop.lv,0.74 € - 0.94 €,0.44,7.33,€/kg,https://cdn.etop.lv/products/4820179256949-328x328.png
PUDIŅŠ BALTAIS KRĒJUMA TROPU AUGĻU GARŠA 150G,etop.lv,0.99 € - 1.19 €,0.69,4.60,€/kg,https://cdn.etop.lv/products/4750072117774-328x328.png
PUDIŅŠ BALTAIS KRĒJUMA SALDO ĶIRŠU GARŠA 150G,etop.lv,0.99 € - 1.19 €,0.69,4.60,€/kg,https://cdn.etop.lv/products/4750072117767-328x328.png
SALDĒJUMS TIP TOP VANIĻAS GARŠAS VAFEĻU GLĀZE 65G,etop.lv,,0.49,7.54,€/kg,https://cdn.etop.lv/products/4751023451107-328x328.png
GARŠVIELA SANTA MARIA VISTAS GAĻAI 90G,etop.lv,2.15 € - 2.35 €,1.75,19.44,€/kg,https://cdn.etop.lv/products/7311311005541-328x328.png
GARŠVIELA SANTA MARIA MALTĀS GAĻAS 80G,etop.lv,2.19 € - 2.39 €,1.79,22.38,€/kg,https://cdn.etop.lv/products/7311311005565-328x328.png
VAFELES SELGA AR DZĒRVEŅU GARŠU 180G,etop.lv,1.59 € - 1.79 €,1.19,6.61,€/kg,https://cdn.etop.lv/products/4750007898914-328x328.png
MUSLI BATONIŅŠ NESTLE ŠOKOLĀDES 35G,etop.lv,0.69 € - 0.83 €,0.49,14.00,€/kg,https://cdn.etop.lv/products/5900020027672-328x328.png
MUSLI BATONIŅŠ NESTLE ŠOKOLĀDES UN BANĀNU 35G,etop.lv,0.69 € - 0.83 €,0.49,14.00,€/kg,https://cdn.etop.lv/products/5900020027702-328x328.png
SIERS BRIE PRESIDENT NATURAL 125G,etop.lv,,1.99,15.92,€/kg,https://cdn.etop.lv/products/5906207520073-328x328.png
SIERS BRIE PRESIDENT AR OLĪVĀM 125G,etop.lv,,1.99,15.92,€/kg,https://cdn.etop.lv/products/5906207560079-328x328.png
SIERS BRIE PRESIDENT AR VALRIEKSTIEM 125G,etop.lv,,1.99,15.92,€/kg,https://cdn.etop.lv/products/5906207530072-328x328.png
KAFIJAS KAPSULAS NESCAFE DG CAFE AULAIT 160G,etop.lv,,8.69,54.31,€/kg,https://cdn.etop.lv/products/7613033174704-328x328.png
AUZU KULINĀRIJAS KRĒMS TERE 15% 250ML,etop.lv,,1.69,6.76,€/l,https://cdn.etop.lv/products/4740036014676-328x328.png
SAUSĀS BROKASTIS NESTLE CINI MINIS 645G,etop.lv,,5.99,9.29,€/kg,https://cdn.etop.lv/products/5900020027061-328x328.png
SAUSĀS BROKASTIS NESTLE COOKIE CRISP 625G,etop.lv,,5.99,9.58,€/kg,https://cdn.etop.lv/products/5900020018342-328x328.png
SAUSĀS BROKASTIS NESTLE NESQUIK 625G,etop.lv,,5.99,9.58,€/kg,https://cdn.etop.lv/products/5900020018403-328x328.png
BIEZENIS HIPP ĀBOLU ZEMEŅU BANĀNU 4+ 100G,etop.lv,1.65 € - 1.85 €,1.25,12.50,€/kg,https://cdn.etop.lv/products/9062300133759-328x328.png
DESA VIGESTA GARDUTE VĀRĪTA 800G,etop.lv,,1.99,2.49,€/kg,https://cdn.etop.lv/products/4771183162750-328x328.png
MATU KONDIC.ELSEVE COLOR VIVE 200ML,etop.lv,,5.69,28.45,€/l,https://cdn.etop.lv/products/3600520214931-328x328.png
GARŠVIELA SANTA MARIA MEDĪJUMAM 30G,etop.lv,1.69 € - 1.89 €,1.29,43.00,€/kg,https://cdn.etop.lv/products/7311311005589-328x328.png
GARŠVIELA SANTA MARIA PIEDEVA SPAGETI 22G,etop.lv,1.05 € - 1.25 €,0.75,34.09,€/kg,https://cdn.etop.lv/products/6418474118260-328x328.png
DESA RĪGAS MIESNIEKS DOKTORA KLASISKĀ ŠĶĒLĒS 190G,etop.lv,,1.35,7.11,€/kg,https://cdn.etop.lv/products/4740003002750-328x328.png
AUTIŅBIKSĪTES PAMPERS PANTS S4 9-15KG 48GAB,etop.lv,,16.99,1.13,€/kg,https://cdn.etop.lv/products/8006540068755-328x328.png
AUTIŅBIKSĪTES PAMPERS PANTS S6 15+KG 36GAB,etop.lv,,16.99,,,https://cdn.etop.lv/products/8006540069028-328x328.png
DESA RĪGAS MIESNIEKS DOKTORA EKSTRA 350G,etop.lv,,3.09,8.83,€/kg,https://cdn.etop.lv/products/4750174441708-328x328.png
CĪSIŅI RĪGAS MIESNIEKS RAKVERES 500G,etop.lv,,3.59,7.18,€/kg,https://cdn.etop.lv/products/4750174056360-328x328.png
GARŠVIELA SANTA MARIA GAĻAS KOPĒJĀ 70G,etop.lv,,1.95,27.86,€/kg,https://cdn.etop.lv/products/7311311005527-328x328.png
GARŠVIELA SANTA MARIA KARTUPEĻIEM 100G,etop.lv,2.15 € - 2.35 €,1.75,17.50,€/kg,https://cdn.etop.lv/products/7311311005534-328x328.png
GARŠVIELA SANTA MARIA PERSILĀDE 35G,etop.lv,0.99 € - 1.19 €,0.69,19.71,€/kg,https://cdn.etop.lv/products/4740018172059-328x328.png
DESA NĀKOTNE IECIENĪTĀ TĒJAS 500G,etop.lv,,2.99,5.98,€/kg,https://cdn.etop.lv/products/4751003570583-328x328.png
BANĀNU ČIPSI ALIS CO 200G,etop.lv,1.79 € - 1.99 €,1.39,6.95,€/kg,https://cdn.etop.lv/products/4750195008102-328x328.png
ROZĪNES ALIS CO GOLD 200G,etop.lv,1.79 € - 1.99 €,1.39,6.95,€/kg,https://cdn.etop.lv/products/4750195007945-328x328.png
ZEMESRIEKSTI ALIS CO GRAUZDĒTI SĀLĪTI 200G,etop.lv,1.29 € - 1.49 €,0.99,4.95,€/kg,https://cdn.etop.lv/products/4750195007976-328x328.png
ZEMESRIEKSTI ALIS CO LOBĪTI 200G,etop.lv,1.25 € - 1.45 €,0.95,4.75,€/kg,https://cdn.etop.lv/products/4750195007969-328x328.png
MANDELES ALIS CO 200G,etop.lv,3.59 € - 3.89 €,2.99,14.95,€/kg,https://cdn.etop.lv/products/4750195008089-328x328.png
RIEKSTU AUGĻU MAISĪJUMS ALIS CO STUDENTU BROKASTIS 200G,etop.lv,1.79 € - 1.99 €,1.39,6.95,€/kg,https://cdn.etop.lv/products/4750195008003-328x328.png
EĻĻA OLEINA RAPŠU 1L,etop.lv,3.29 € - 3.59 €,2.69,2.69,€/l,https://cdn.etop.lv/products/5900012003875-328x328.png
SALDĒJUMS POLS KLASISKAIS ŠOKOLĀDES GLAZŪRĀ UZ KOCIŅA 75G,etop.lv,0.89 € - 1.09 €,0.59,7.87,€/kg,https://cdn.etop.lv/products/4750025570694-328x328.png
SALDĒJUMS POLS PLOMBĪRA ŠOKOLĀDES GLAZŪRĀ UZ KOCIŅA 75G,etop.lv,0.89 € - 1.09 €,0.59,7.87,€/kg,https://cdn.etop.lv/products/4750025570717-328x328.png
CŪKGAĻA RGK CEPŠANAI ĶIPLOKU MĒRCĒ 500G,etop.lv,3.59 € - 3.89 €,2.99,5.98,€/kg,https://cdn.etop.lv/products/4751005454416-328x328.png
SIĻĶU FILEJA ELANDERS MĀJAS GAUMĒ 200G,etop.lv,,2.19,10.95,€/kg,https://cdn.etop.lv/products/4750240230298-328x328.png
ZIEPES PALMOLIVE KUMELĪŠU BALTAS 90G,etop.lv,0.89 € - 1.09 €,0.59,6.56,€/kg,https://cdn.etop.lv/products/8693495033770-328x328.png
OLBALTUMVIELU DZĒRIENS PIENA SPĒKS ZEMEŅU 460G,etop.lv,,1.79,3.89,€/kg,https://cdn.etop.lv/products/4750109159579-328x328.png
BARĪBA KAĶIEM KONS.GOURMET GOLD LAŠA-VISTAS GAB. MĒRCĒ 85G,etop.lv,0.79 € - 0.99 €,0.49,5.76,€/kg,https://cdn.etop.lv/products/7613031806201-328x328.png
BARĪBA KAĶIEM KONS.GOURMET GOLD PASTĒTE LIELLOPA 85G,etop.lv,0.79 € - 0.99 €,0.49,5.76,€/kg,https://cdn.etop.lv/products/7613033776281-328x328.png
BARĪBA KAĶIEM KONS.GOURMET GOLD PASTĒTE VISTAS 85G,etop.lv,0.79 € - 0.99 €,0.49,5.76,€/kg,https://cdn.etop.lv/products/7613031806171-328x328.png
BARĪBA KAĶIEM KONS.GOURMET GOLD PASTĒTE TĪTARA 85G,etop.lv,0.79 € - 0.99 €,0.49,5.76,€/kg,https://cdn.etop.lv/products/7613033776533-328x328.png
BARĪBA KAĶIEM KONS.GOURMET GOLD PASTĒTE TUNCIS-MAKRELE 85G,etop.lv,0.79 € - 0.99 €,0.49,5.76,€/kg,https://cdn.etop.lv/products/7613031808649-328x328.png
BARĪBA KAĶIEM KONS.GOURMET GOLD DUO LIELLOPS-VISTA 85G,etop.lv,0.79 € - 0.99 €,0.49,5.76,€/kg,https://cdn.etop.lv/products/7613033775666-328x328.png
ROLĀDE ĶEKAVA CĀĻA AKNU 400G,etop.lv,,2.99,7.48,€/kg,https://cdn.etop.lv/products/4750303019761-328x328.png
SĒRKOCIŅI TIP TOP SAFETY MATCHES TOP LOGO LIELIE 30GAB,etop.lv,,0.39,,,https://cdn.etop.lv/products/4751023452890-328x328.png
ZEFĪRS LAIMA MELLEŅU 200G,etop.lv,2.19 € - 2.39 €,1.79,8.95,€/kg,https://cdn.etop.lv/products/4750011848646-328x328.png
SIERA DESA DZINTARS KAUSĒTA KŪPINĀTA 295G,etop.lv,,2.99,10.14,€/kg,https://cdn.etop.lv/products/4750050511006-328x328.png
DATELES ALIS CO BEZ KAULIŅIEM 200G,etop.lv,1.02 € - 1.22 €,0.72,3.60,€/kg,https://cdn.etop.lv/products/4750195016404-328x328.png
MELNPLŪMES ALIS CO 500G,etop.lv,4.29 € - 4.69 €,3.59,7.18,€/kg,https://cdn.etop.lv/products/4750195015988-328x328.png
SKĀBAIS KRĒJUMS VALMIERA 15% 450G,etop.lv,,2.39,5.31,€/kg,https://cdn.etop.lv/products/4750074006656-328x328.png
SKĀBAIS KRĒJUMS VALMIERA 20% 450G,etop.lv,,1.59,3.53,€/kg,https://cdn.etop.lv/products/4750074006663-328x328.png
MAKARONI DOBELE SPAGHETTI NR.5 500G,etop.lv,1.19 € - 1.39 €,0.89,1.78,€/kg,https://cdn.etop.lv/products/4750020050696-328x328.png
RIBIŅAS NĀKOTNE CŪKAS BBQ MĒRCĒ 500G,etop.lv,5.69 € - 6.09 €,4.99,9.98,€/kg,https://cdn.etop.lv/products/4751003571399-328x328.png
SAULESPUĶU SĒKLAS ALIS CO LOBĪTAS 500G,etop.lv,2.65 € - 3.05 €,1.39,2.78,€/kg,https://cdn.etop.lv/products/4750195016015-328x328.png
ZEMESRIEKSTI ALIS CO LOBĪTI GRAUZDĒTI SĀĻIE 500G,etop.lv,2.69 € - 2.99 €,2.09,4.18,€/kg,https://cdn.etop.lv/products/4750195014776-328x328.png
ANANĀSI ALIS CO GABALIŅI 200G,etop.lv,2.15 € - 2.35 €,1.75,8.75,€/kg,https://cdn.etop.lv/products/4750195017289-328x328.png
RIEKSTU AUGĻU MAISĪJUMS ALIS CO JŪRAS PĒRLE 150G,etop.lv,2.65 € - 2.95 €,2.05,13.67,€/kg,https://cdn.etop.lv/products/4750195016510-328x328.png
PISTĀCIJAS ALIS CO GRAUZDĒTAS UN SĀLĪTAS 100G,etop.lv,2.69 € - 2.99 €,2.09,20.90,€/kg,https://cdn.etop.lv/products/4750195017166-328x328.png
RIEKSTI ALIS CO INDIJAS 120G,etop.lv,2.59 € - 2.89 €,1.99,16.58,€/kg,https://cdn.etop.lv/products/4750195017180-328x328.png
MANDELES ALIS CO 120G,etop.lv,2.19 € - 2.39 €,1.79,14.92,€/kg,https://cdn.etop.lv/products/4750195017210-328x328.png
MANDELES ALIS CO GRAUZDĒTAS SĀLĪTAS 120G,etop.lv,2.49 € - 2.79 €,1.89,15.75,€/kg,https://cdn.etop.lv/products/4750195017227-328x328.png
VALRIEKSTI ALIS CO LOBĪTI 100G,etop.lv,1.79 € - 1.99 €,1.39,13.90,€/kg,https://cdn.etop.lv/products/4750195017234-328x328.png
JOGURTS BALTAIS GRIEĶU BEZ PIEDEVĀM 400G,etop.lv,,1.75,4.38,€/kg,https://cdn.etop.lv/products/4750072410981-328x328.png
TUALETES PAPĪRS TIP TOP 3 KĀRTAS 8 RUĻĻI,etop.lv,,2.49,,,https://cdn.etop.lv/products/4751023450636-328x328.png
GRIĶI VALDO 125GX8,etop.lv,3.29 € - 3.59 €,2.69,,,https://cdn.etop.lv/products/4750133001127-328x328.png
D ENERĢIJAS DZĒR.CULT ORIGINAL 500ML CAN,etop.lv,,1.55,3.10,€/l,https://cdn.etop.lv/products/4770477231806-328x328.png
D DZĒRIENS PEPSI GĀZ.1.5L PET,etop.lv,,2.29,1.53,€/l,https://cdn.etop.lv/products/4770477231615-328x328.png
D DZĒRIENS FANTASTIKA CITRONU LAIMA GĀZ.1.5L PET,etop.lv,1.39 € - 1.45 €,1.09,0.73,€/l,https://cdn.etop.lv/products/4750042002222-328x328.png
D DZĒRIENS FANTASTIKA  APELSĪNU GĀZ.1.5L PET,etop.lv,1.39 € - 1.45 €,1.09,0.73,€/l,https://cdn.etop.lv/products/4750042002246-328x328.png
D DZĒRIENS SUN SET TONIKS GĀZ.1.5L PET,etop.lv,1.79 € - 1.85 €,1.19,0.79,€/l,https://cdn.etop.lv/products/4750042002239-328x328.png
TUALETES PAPĪRS GRITE ORCHIDEA 3KĀRTAS  8RUĻĻI,etop.lv,3.59 € - 3.89 €,2.99,,,https://cdn.etop.lv/products/4770023348033-328x328.png
DESA COSTA BRAVA FUET IBERICO 150G,etop.lv,,3.49,23.27,€/kg,https://cdn.etop.lv/products/8421395334228-328x328.png
EĻĻA GOURMANTE OLĪVU EXTRA VIRGIN P.D.O.KALAMANTA 500ML,etop.lv,9.99 € - 10.89 €,8.99,17.98,€/l,https://cdn.etop.lv/products/5200110730018-328x328.png
EĻĻA BORGES VĪNOGU KAULIŅU 500ML,etop.lv,,9.39,18.78,€/l,https://cdn.etop.lv/products/8410179900254-328x328.png
D ENERĢIJAS DZĒR.DYNAMI:T 500ML PET,etop.lv,,1.55,3.10,€/l,https://cdn.etop.lv/products/4750142008797-328x328.png
MUSLI GRACI FUNKCIONĀLAIS ENERĢISKAIS 400G,etop.lv,,3.79,9.48,€/kg,https://cdn.etop.lv/products/4751019538782-328x328.png
KAFIJA MALTA PAULIG IN CUP 500G,etop.lv,7.99 € - 8.89 €,6.99,13.98,€/kg,https://cdn.etop.lv/products/6411300178452-328x328.png
DZĒRIENS DEARY AUZU BARISTA 1L UHT,etop.lv,,2.45,2.45,€/l,https://cdn.etop.lv/products/4740036016229-328x328.png
D DZĒRIENS PEPSI GĀZ.2L PET,etop.lv,2.89 € - 2.92 €,1.69,0.84,€/l,https://cdn.etop.lv/products/4770477231677-328x328.png
PIENS BALTAIS 2% 1L PUDELĒ,etop.lv,,0.89,0.89,€/l,https://cdn.etop.lv/products/4750072012635-328x328.png
MUSLI BATONIŅŠ NESTLE ZEMEŅU 35G,etop.lv,0.69 € - 0.83 €,0.49,14.00,€/kg,https://cdn.etop.lv/products/5900020027689-328x328.png
MUSLI GRACI FUNKCIONĀLAIS VIEGLAIS 300G,etop.lv,,3.79,12.63,€/kg,https://cdn.etop.lv/products/4751019538690-328x328.png
MUSLI GRACI FUNKCIONĀLAIS SKAISTUMAM 300G,etop.lv,,3.79,12.63,€/kg,https://cdn.etop.lv/products/4751019538683-328x328.png
TORTILLA GUNZ KVIEŠU 320G,etop.lv,1.56 € - 1.84 €,1.19,3.72,€/kg,https://cdn.etop.lv/products/9002859050220-328x328.png
TORTILLA GUNZ KVIEŠU PILNGRAUDU 250G,etop.lv,1.65 € - 1.85 €,1.19,4.76,€/kg,https://cdn.etop.lv/products/9002859099731-328x328.png
SKŪŠANĀS ŽELEJA  GILLETTE FUSION5 SENSITIVE ALMOND OIL 200ML,etop.lv,7.49 € - 7.75 €,4.99,24.95,€/l,https://cdn.etop.lv/products/7702018617098-328x328.png
SKUVEKĻI GILLETTE 2 VIENREIZLIET.VĪR.5GAB.,etop.lv,2.59 € - 2.99 €,1.99,,,https://cdn.etop.lv/products/3014260287030-328x328.png
BARĪBA KAĶIEM KONS.WHISKAS AR MĀJPUTNU GAĻAS IZLASE 7+85GX4,etop.lv,2.35 € - 2.45 €,1.49,,,https://cdn.etop.lv/products/5900951301827-328x328.png
BARĪBA KAĶIEM KONS.WHISKAS PURE DELIGHT MĀJPUT.GAĻ.IZL.85GX4,etop.lv,1.89 € - 2.09 €,1.49,,,https://cdn.etop.lv/products/5900951303197-328x328.png
BARĪBA KAĶIEM KONS.WHISKAS PURE DELIGHT JAUKTĀ IZLASE 85GX4,etop.lv,1.89 € - 2.09 €,1.49,,,https://cdn.etop.lv/products/5900951303302-328x328.png
MAKARONI ITALPASTA PENNE RIGATE NR.30 500G,etop.lv,1.69 € - 1.89 €,1.29,2.58,€/kg,https://cdn.etop.lv/products/8009940000578-328x328.png
MAKARONI ITALPASTA CONCHIGLIE NR.39 500G,etop.lv,1.69 € - 1.89 €,1.29,2.58,€/kg,https://cdn.etop.lv/products/8009940000776-328x328.png
KABATLAKATIŅI TIP TOP 3 KĀRTAS 1GAB,etop.lv,,0.25,,,https://cdn.etop.lv/products/4751023452234-328x328.png
KABATLAKATIŅI TIP TOP 3KĀRTAS 10X10GAB,etop.lv,,1.59,,,https://cdn.etop.lv/products/4751023452227-328x328.png
TĒJA MELNĀ DILMAH UPEŅU 1.5GX20,etop.lv,1.93 € - 2.13 €,1.53,,,https://cdn.etop.lv/products/9312631142051-328x328.png
TĒJA MELNĀ DILMAH CITRONU 1.5GX20,etop.lv,1.93 € - 2.13 €,1.53,,,https://cdn.etop.lv/products/9312631142129-328x328.png
