title,store,original_price,current_price,unit_price,unit,image_url
Šampūns NIVEA Men Strong Power 500ml (9.98 €/l); (17.98 €/l),maxima.lv,,4.99,9.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//sampuns-nivea-men-strong-power-500ml-00754-0511170037.png?1778508037
Univ. tīrīš. līdz. MAYERI Fresh Mint 500ml (3.98 €/l); (6.58 €/l),maxima.lv,,1.99,3.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//univ-tiris-lidz-mayeri-fresh-mint-500ml-00755-0511170026.png?1778508026
Gaisa atsvaidzinātājs MAYERI Rose 300ml (8.30 €/l); (11.63 €/l),maxima.lv,,2.49,8.30,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//gaisa-atsvaidzinatajs-mayeri-rose-300ml-00756-0511170026.png?1778508026
Gaisa atsvaidzinātājs MAYERI Bambo. 300ml (8.30 €/l); (11.63 €/l),maxima.lv,,2.49,8.30,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//gaisa-atsvaidzinatajs-mayeri-bambo-300ml-00757-0511170025.png?1778508025
Tual. tīr. līdz. SEAL Anti-Limescale 700ml (3.41 €/l); (5.70 €/l),maxima.lv,,2.39,3.41,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tual-tir-lidz-seal-anti-limescale-700ml-00758-0511170025.png?1778508025
Zobu diegs ORAL-B Essential Mint 50m (2290.00 €/gab); (3490.00 €/gab),maxima.lv,,2.29,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/19//zobu-diegs-oral-b-essential-mint-50m-00760-0519115521.png?1779180921
Dušas želeja PALMOLIVE Fig&Milk 500ml (7.98 €/l); (13.98 €/l),maxima.lv,,3.99,7.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//dusas-zeleja-palmolive-fig-milk-500ml-00761-0511170025.png?1778508025
Veļas mazg. kapsulas PERSIL Color 70m. r.  (0.31 €/gab); (0.57 €/gab),maxima.lv,,21.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//velas-mazg-kapsulas-persil-color-70m-r-00762-0511170025.png?1778508025
Veļas mazg. kaps. PERSIL Universal 70m. r.  (0.31 €/gab); (0.57 €/gab),maxima.lv,,21.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//velas-mazg-kaps-persil-universal-70m-r-00763-0511170025.png?1778508025
Tual. bloki BREF Pow. Aktiv Flowers 4x50g (0.03 €/kg); (43.45 €/kg),maxima.lv,,5.69,113.80,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tual-bloki-bref-pow-aktiv-flowers-4x50g-00764-0511170025.png?1778508025
Tual. bloki BREF Color Akt. Lavender 2x50g (0.04 €/kg); (59.90 €/kg),maxima.lv,,3.79,75.80,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tual-bloki-bref-color-akt-lavender-2x50g-00765-0511170025.png?1778508025
Tual. bloki BREF Col. Akt. Eucalyptus 2x50g (0.04 €/kg); (59.90 €/kg),maxima.lv,,3.79,75.80,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tual-bloki-bref-col-akt-eucalyptus-2x50g-00766-0511170025.png?1778508025
"Veļas mazg. l. COCCOLINO Speed 54m. r. 2,16L (0.19 €/l); (314.63 €/l)",maxima.lv,,10.49,4.86,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//velas-mazg-l-coccolino-speed-54m-r-2-16l-00767-0511170025.png?1778508025
"Veļas mazg. l. COCCOLINE Ultra 54m. r. 2,16L (0.19 €/l); (314.63 €/l)",maxima.lv,,10.49,4.86,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//velas-mazg-l-coccoline-ultra-54m-r-2-16l-00768-0511170025.png?1778508025
"Veļas mazg. l. COCCOLINO Odor 54m. r. 2,16L (0.19 €/l); (314.63 €/l)",maxima.lv,,10.49,4.86,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//velas-mazg-l-coccolino-odor-54m-r-2-16l-00769-0511170029.png?1778508029
Tual. bloki BREF Color Aktiv Flower 2x50g (0.04 €/kg); (59.90 €/kg),maxima.lv,,3.79,75.80,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tual-bloki-bref-color-aktiv-flower-2x50g-00770-0511170029.png?1778508029
Tual. bloki BREF Pow. Akt. Fruitopia 2x50g (0.03 €/kg); (55.90 €/kg),maxima.lv,,3.39,67.80,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tual-bloki-bref-pow-akt-fruitopia-2x50g-00771-0511170029.png?1778508029
Stiklu tīrīšanas līdzeklis KVADRO 700ml (3.14 €/l); (4.86 €/l),maxima.lv,,2.29,3.27,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//stiklu-tirisanas-lidzeklis-kvadro-700ml-00772-0511170029.png?1778508029
Tīr. līdz. pelējuma noņemš. KVADRO 700ml (4.84 €/l); (7.70 €/l),maxima.lv,,3.39,4.84,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tir-lidz-pelejuma-nonems-kvadro-700ml-00773-0511170029.png?1778508029
Depilāc. vaska strēmeles VEET sejai 20gb.  (0.25 €/gab); (0.40 €/gab),maxima.lv,,4.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/19//depilac-vaska-stremeles-veet-sejai-20gb-00782-0519113518.png?1779179718
Zobu birste COLGATE ZIG-ZAG MEDIUM (1.19 €/gab); (1990.00 €/gab),maxima.lv,,1.19,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//zobu-birste-colgate-zig-zag-medium-00783-0511170029.png?1778508029
Tual. bloks skal. tvertnei SANO zils 150g (29.27 €/kg); (39.93 €/kg),maxima.lv,,4.39,29.27,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tual-bloks-skal-tvertnei-sano-zils-150g-00784-0820112101.png?1787214061
Skūšanās žel. NIVEA jutīgai ādai 200ml (19.95 €/l); (34.95 €/l),maxima.lv,,3.99,19.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//skusanas-zel-nivea-jutigai-adai-200ml-00786-0511170029.png?1778508029
Ķermeņa krēms NIVEA Creme 150ml (21.27 €/l); (35.27 €/l),maxima.lv,,3.19,21.27,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//kermena-krems-nivea-creme-150ml-00787-0511170029.png?1778508029
Zobu pasta LACALUT SENSITIVE 75ml (39.87 €/l); (66.53 €/l),maxima.lv,,2.99,39.87,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//zobu-pasta-lacalut-sensitive-75ml-00791-0511170029.png?1778508029
Šampūns SCHAUMA vīriešiem 400ml (7.47 €/l); (13.72 €/l),maxima.lv,,2.99,7.48,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//sampuns-schauma-viriesiem-400ml-00793-0511170028.png?1778508028
Tests grūtniecības noteikš.  MARIA STRIP (1.29 €/gab); (1890.00 €/gab),maxima.lv,,1.29,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tests-grutniecibas-noteiks-maria-strip-00797-0511170028.png?1778508028
Univers. tīr. līdz. AJAX ceriņu smarža 1L (2.99 €/l); (4.29 €/l),maxima.lv,,2.99,2.99,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/19//univers-tir-lidz-ajax-cerinu-smarza-1l-00800-0820113102.png?1787214662
Ikd. ieliktn. NATURELLA Light Camom. 100gb.  (0.04 €/gab); (0.07 €/gab),maxima.lv,,4.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//ikd-ieliktn-naturella-light-camom-100gb-00802-0511170028.png?1778508028
Tualetes ūdens LA RIVE Cabana vīr.  90ml (77.67 €/l); (133.22 €/l),maxima.lv,,6.99,77.67,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tualetes-udens-la-rive-cabana-vir-90ml-00803-0511170022.png?1778508022
Tīrīš. līdz. caurulēm TIRET Turbo 500ml (7.98 €/l); (16.78 €/l),maxima.lv,,3.99,7.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/26//tiris-lidz-caurulem-tiret-turbo-500ml-00804-0820113601.png?1787214961
Zobu pasta PRESIDENT SENSITIVE 75ml (39.87 €/l); (74.53 €/l),maxima.lv,,2.99,39.87,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//zobu-pasta-president-sensitive-75ml-00806-0511170022.png?1778508022
Matu putas SYOSS Volume Lift 250ml (23.96 €/l); (39.96 €/l),maxima.lv,,5.99,23.96,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//matu-putas-syoss-volume-lift-250ml-00808-0511170022.png?1778508022
Tual. bloks skal. tvertnei SANO zaļš 150g (29.27 €/kg); (38.60 €/kg),maxima.lv,,4.39,29.27,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//tual-bloks-skal-tvertnei-sano-zals-150g-00809-0820112602.png?1787214362
Tīr. līdz. logiem AJAX Triple Act.  500ml (4.38 €/l); (6.30 €/l),maxima.lv,,2.19,4.38,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/19//tir-lidz-logiem-ajax-triple-act-500ml-00810-0820113102.png?1787214662
Sejas mazg. putas HIMALAYA nīma 150ml (25.27 €/l); (41.93 €/l),maxima.lv,,3.79,25.27,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//sejas-mazg-putas-himalaya-nima-150ml-00812-0511170022.png?1778508022
Dez. NIVEA Men Black&White Pow. rull. 50ml (59.80 €/l); (115.80 €/l),maxima.lv,,2.99,59.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//dez-nivea-men-black-white-pow-rull-50ml-00813-0511170022.png?1778508022
Zobu birste JORDAN 6–9g.  1gab.  (1.99 €/gab); (3290.00 €/gab),maxima.lv,,1.99,221.11,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//zobu-birste-jordan-6-9g-1gab-00816-0511170022.png?1778508022
Šampūns SYOSS ANTI-GREASE sausais 200ml (22.45 €/l); (37.45 €/l),maxima.lv,,4.49,22.45,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//sampuns-syoss-anti-grease-sausais-200ml-00817-0511170022.png?1778508022
Ziepes PALMOLIVE CHAMOMILE&VITAMIN E 90g (7.22 €/kg); (10.56 €/kg),maxima.lv,,0.65,7.22,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//ziepes-palmolive-chamomile-vitamin-e-90g-00818-0511170022.png?1778508022
Hig. pak. LIBRESSE Ultra Long Mega 36gab (0.12 €/gab); (194.17 €/gab),maxima.lv,,4.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/19//hig-pak-libresse-ultra-long-mega-36gab-00819-0519115521.png?1779180921
Zobu pasta SENSODYNE REPAIR&PROTECT 75ml (77.20 €/l); (119.87 €/l),maxima.lv,,5.79,77.20,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/26//zobu-pasta-sensodyne-repair-protect-75ml-00820-0626091602.png?1782454562
Hig. pak. LADY ANION Active plānas 15gab.  (0.17 €/gab); (272.67 €/gab),maxima.lv,,2.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//hig-pak-lady-anion-active-planas-15gab-00825-0511170022.png?1778508022
Logu tīrīšanas līdzeklis CLIN Blue 500ml (3.98 €/l); (4.58 €/l),maxima.lv,,1.99,3.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/26//logu-tirisanas-lidzeklis-clin-blue-500ml-00826-0626091602.png?1782454562
Vienr. skuv.  BIC MISS SOLEIL COLOUR 4gab.  (0.97 €/gab); (1622.50 €/gab),maxima.lv,,3.89,,,https://www.maxima.lv/uploads/sale/2026/sales_page/05/11//vienr-skuv-bic-miss-soleil-colour-4gab-00830-0511170023.png?1778508023
Autiņb. PAMPERS Pants S6 13-19kg 42gab.  (0.36 €/gab); (0.51 €/gab),maxima.lv,,14.99,0.79,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/13//autinb-pampers-pants-s6-13-19kg-42gab-00831-0513085016.png?1778651416
Autiņb.  PAMPERS Pants S4 9-15kg 54gab.  (0.28 €/gab); (0.40 €/gab),maxima.lv,,14.99,1.00,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/05/13//autinb-pampers-pants-s4-9-15kg-54gab-00832-0513085016.png?1778651416
Ikd. ieliktn. DISCREET Water Lily 100gab.  (0.05 €/gab); (0.06 €/gab),maxima.lv,,4.69,,,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//ikd-ieliktn-discreet-water-lily-100gab-00839-0820114604.png?1787215564
Hig. paketes NATURELLA Night Duo 14gab.  (0.21 €/gab); (0.34 €/gab),maxima.lv,,2.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//hig-paketes-naturella-night-duo-14gab-00840-0625163605.png?1782394565
Hig. paketes NATURELLA ULT. SUPER+ 16gab.  (0.19 €/gab); (0.29 €/gab),maxima.lv,,2.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//hig-paketes-naturella-ult-super-16gab-00841-0625163605.png?1782394565
Dušas želeja DOVE Rebalancing 400ml (11.23 €/l); (18.73 €/l),maxima.lv,,4.49,11.22,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/30//dusas-zeleja-dove-rebalancing-400ml-00842-0820114604.png?1787215564
Izsm. dez. REXONA Bright Bouquet 48h 150ml (19.27 €/l); (32.60 €/l),maxima.lv,,2.89,19.27,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//izsm-dez-rexona-bright-bouquet-48h-150ml-00843-0625163605.png?1782394565
Dezod. REXONA Cobalt 48h zīmulis vīr. 50ml (57.80 €/l); (97.80 €/l),maxima.lv,,2.89,57.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//dezod-rexona-cobalt-48h-zimulis-vir-50ml-00844-0625163605.png?1782394565
Krēmziepes SEAL Dobeles Ceriņzieds 1L (3.79 €/l); (5.69 €/l),maxima.lv,,3.79,3.79,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//kremziepes-seal-dobeles-cerinzieds-1l-00845-0820114604.png?1787215564
Dušas želeja KEFF Salty Caramel 500ml (7.98 €/l); (10.98 €/l),maxima.lv,,3.99,7.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//dusas-zeleja-keff-salty-caramel-500ml-00846-0820115104.png?1787215864
Nakts krēms NIVEA 65+ pretgrumbu 50ml (149.80 €/l); (253.80 €/l),maxima.lv,,7.49,149.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/30//nakts-krems-nivea-65-pretgrumbu-50ml-00848-0820115104.png?1787215864
Zobu pasta COLGATE Triple Action 125ml (2.99 €/gab); (4.89 €/gab),maxima.lv,,2.99,23.92,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//zobu-pasta-colgate-triple-action-125ml-00849-0820115602.png?1787216162
Zobu birste COLGATE SLIM SOFT BLACK (2.89 €/gab); (4.89 €/gab),maxima.lv,,2.89,,,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//zobu-birste-colgate-slim-soft-black-00850-0625163605.png?1782394565
Rezerves uzgaļi Oral-B Sensitive 4 gab.  (4.00 €/gab); (6.25 €/gab),maxima.lv,,15.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//rezerves-uzgali-oral-b-sensitive-4-gab-00851-0820115602.png?1787216162
"SENSODYNE zobu pasta Fluoride, 75ml (57.20 €/l); (89.20 €/l)",maxima.lv,,4.29,57.20,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//sensodyne-zobu-pasta-fluoride-75ml-00852-0820115602.png?1787216162
Zobu pasta PARODONTAX Complete 75ml (90.53 €/l); (139.87 €/l),maxima.lv,,6.79,90.53,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//zobu-pasta-parodontax-complete-75ml-00853-0820115602.png?1787216162
Balzams GLISS Oil Nutritive 200ml (16.95 €/l); (28.45 €/l),maxima.lv,,3.39,16.95,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//balzams-gliss-oil-nutritive-200ml-00855-0820115602.png?1787216162
Izsmidz. kondic. GLISS Liquid Silk 200ml (22.45 €/l); (37.45 €/l),maxima.lv,,4.49,22.45,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//izsmidz-kondic-gliss-liquid-silk-200ml-00856-0625163606.png?1782394566
Izsmidz. kondic. GLISS Oil Nutritive 200ml (22.45 €/l); (37.45 €/l),maxima.lv,,4.49,22.45,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//izsmidz-kondic-gliss-oil-nutritive-200ml-00857-0625163606.png?1782394566
Šampūns GLISS Oil Nutritive 400ml (9.97 €/l); (18.73 €/l),maxima.lv,,3.99,9.98,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//sampuns-gliss-oil-nutritive-400ml-00859-0914134102.png?1789382462
Hig. paketes LIBRESSE SUPER DUO 16gab.  (0.13 €/gab); (0.22 €/gab),maxima.lv,,2.15,,,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//hig-paketes-libresse-super-duo-16gab-00860-0625163606.png?1782394566
Ikdien. ieliktnīši BELLA Panty Soft 60gb.  (0.03 €/gab); (0.04 €/gab),maxima.lv,,1.65,,,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//ikdien-ieliktnisi-bella-panty-soft-60gb-00861-0820115602.png?1787216162
Ikd. ieliktn. CAREFREE Cotton Fresh 76gab.  (0.06 €/gab); (0.09 €/gab),maxima.lv,,4.49,,,https://www.maxima.lv/uploads/sale/2026/sales_page/06/25//ikd-ieliktn-carefree-cotton-fresh-76gab-00862-0625163606.png?1782394566
Sej. krēms L'OREAL REVITAL.  LAS. dien. 50ml (239.80 €/l); (479.80 €/l),maxima.lv,,11.99,239.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/26//sej-krems-l-oreal-revital-las-dien-50ml-00863-0716084603.png?1784180763
Matu ser. L'OREAL ELSEVE Hyal. Pure 102ml (58.73 €/l); (117.55 €/l),maxima.lv,,5.99,58.73,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/26//matu-ser-l-oreal-elseve-hyal-pure-102ml-00864-0716084603.png?1784180763
Gaisa atsv. AIRWICK FMP Cherry Blos. 250ml (13.16 €/l); (22.76 €/l),maxima.lv,,3.29,13.16,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/26//gaisa-atsv-airwick-fmp-cherry-blos-250ml-00865-0626133101.png?1782469861
Gaisa atsv. AIRWICK FMP Spring Del.  250ml (13.16 €/l); (22.76 €/l),maxima.lv,,3.29,13.16,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/26//gaisa-atsv-airwick-fmp-spring-del-250ml-00866-0626133101.png?1782469861
Dienas krēms NIVEA 65+ pretgrumbu 50ml (149.80 €/l); (253.80 €/l),maxima.lv,,7.49,149.80,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/30//dienas-krems-nivea-65-pretgrumbu-50ml-00868-0820115104.png?1787215864
"Šķidr. mazgāš. līdz. WOOLITE Perfume 1,8L (3.33 €/l); (6.66 €/l)",maxima.lv,,5.99,3.33,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/06/30//skidr-mazgas-lidz-woolite-perfume-1-8l-00869-0630085101.png?1782798661
Tr. m. maš. kaps. FINISH Ultimat. Lemon 55gb.  (0.31 €/gab); (0.62 €/gab),maxima.lv,,16.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/06/30//tr-m-mas-kaps-finish-ultimat-lemon-55gb-00870-0630150102.png?1782820862
Tr. m. maš. kaps. FINISH Ult. Plus Lemon 51gb (0.33 €/gab); (0.67 €/gab),maxima.lv,,16.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/06/30//tr-m-mas-kaps-finish-ult-plus-lemon-51gb-00871-0630150102.png?1782820862
Autiņb.  MOONY Airfit S 4-8kg 70gab.  (0.24 €/gab); (0.29 €/gab),maxima.lv,,16.99,2.12,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/07/10//autinb-moony-airfit-s-4-8kg-70gab-00872-0710172103.png?1783693263
Autiņb. biks. MOONY M 6-12kg 52gab.  (0.33 €/gab); (0.38 €/gab),maxima.lv,,16.99,1.42,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/07/10//autinb-biks-moony-m-6-12kg-52gab-00873-0710172103.png?1783693263
Autiņb. biks. MOONY boy L 9-14kg 44 gab.  (0.39 €/gab); (0.45 €/gab),maxima.lv,,16.99,1.21,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/07/10//autinb-biks-moony-boy-l-9-14kg-44-gab-00874-0710172103.png?1783693263
Autiņb. biks. MOONY boy XL 12-22kg 38gab.  (0.45 €/gab); (0.53 €/gab),maxima.lv,,16.99,0.77,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/07/10//autinb-biks-moony-boy-xl-12-22kg-38gab-00875-0710172103.png?1783693263
Autiņb. biks. MOONY girl L 9-14kg 44 gab.  (0.39 €/gab); (0.45 €/gab),maxima.lv,,16.99,1.21,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/07/10//autinb-biks-moony-girl-l-9-14kg-44-gab-00876-0710172103.png?1783693263
Autiņb. biks. MOONY girl XL 12-22kg 38gab.  (0.45 €/gab); (0.53 €/gab),maxima.lv,,16.99,0.77,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/07/10//autinb-biks-moony-girl-xl-12-22kg-38gab-00877-0710172103.png?1783693263
Tr. mazg. kaps. FAIRY Plat. Plus Lem.  40gab.  (0.40); (0.70),maxima.lv,27.99,15.99,,,https://www.maxima.lv/uploads/sale/2026/sales_page/07/22//tr-mazg-kaps-fairy-plat-plus-lem-40gab-00881-0722151603.png?1784722563
Dušas eļļa BIODERMA Atoderm 1L (0.02 €/l); (26.99 €/l),maxima.lv,,15.99,15.99,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/08/05//dusas-ella-bioderma-atoderm-1l-00883-0805095103.png?1785912663
Matu maska SHISEIDO Tsubaki Repair 180g (0.07 €/kg); (122.17 €/kg),maxima.lv,,12.99,72.17,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/05//matu-maska-shiseido-tsubaki-repair-180g-00884-0805095103.png?1785912663
Matu maska SHISEIDO Fino 230g (0.06 €/kg); (95.61 €/kg),maxima.lv,,12.99,56.48,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/05//matu-maska-shiseido-fino-230g-00885-0805095103.png?1785912663
Matu serums FINO Premium Touch 70ml (0.23 €/l); (381.29 €/l),maxima.lv,,15.99,228.43,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/08/05//matu-serums-fino-premium-touch-70ml-00886-0805095103.png?1785912663
Autiņb. PEPPINS Comfy S2 4-8kg 30gab.  (0.14 €/gab); (0.18 €/gab),maxima.lv,,4.29,0.54,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/11//autinb-peppins-comfy-s2-4-8kg-30gab-00887-0811100601.png?1786431961
Autiņb. PEPPINS Comfy S4 9-14kg 41gab.  (0.16 €/gab); (0.18 €/gab),maxima.lv,,6.59,0.47,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/11//autinb-peppins-comfy-s4-9-14kg-41gab-00888-0811100601.png?1786431961
Autiņb. PEPPINS Comfy S3 6-10kg 49gab.  (0.14 €/gab); (0.16 €/gab),maxima.lv,,6.99,0.70,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/11//autinb-peppins-comfy-s3-6-10kg-49gab-00889-0811101101.png?1786432261
Autiņb. PEPPINS Comfy S5 11-16kg 35gab.  (0.18 €/gab); (0.21 €/gab),maxima.lv,,6.39,0.40,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/11//autinb-peppins-comfy-s5-11-16kg-35gab-00890-0811101101.png?1786432261
Līdz. bērn.  pret odiem un ērc.  MAGA 100ML (29.90 €/l); (39.90 €/l),maxima.lv,,2.99,29.90,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/03//lidz-bern-pret-odiem-un-erc-maga-100ml-00895-0903154105.png?1788439265
Līdz. odiem un ērcēm MAGA Pro 150ml (33.27 €/l); (42.60 €/l),maxima.lv,,4.99,33.27,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/03//lidz-odiem-un-ercem-maga-pro-150ml-00896-0903154105.png?1788439265
Līdz. pret odiem ērcēm MAGA Super 100ml (29.90 €/l); (39.90 €/l),maxima.lv,,2.99,29.90,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/03//lidz-pret-odiem-ercem-maga-super-100ml-00897-0903154105.png?1788439265
Odu un ērču repelents MAGA 100ml (26.90 €/l); (34.90 €/l),maxima.lv,,2.69,26.90,€/l,https://www.maxima.lv/uploads/sale/2026/sales_page/09/03//odu-un-ercu-repelents-maga-100ml-00898-0903154105.png?1788439265
Papīra dvieļi GRITE Orchidea 3k. 230lap.  (0.01 €/gab); (0.02 €/gab),maxima.lv,,2.29,,,https://www.maxima.lv/uploads/sale/2026/sales_page/09/03//papira-dvieli-grite-orchidea-3k-230lap-00899-0903154105.png?1788439265
Kart. plāksnes LONGCHIPS medus BBQ 75g (9.20 €/kg); (10.53 €/kg),maxima.lv,,0.69,9.20,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/31//kart-plaksnes-longchips-medus-bbq-75g-00573-0831115602.png?1788166562
Krēmsiers PHILADELPHIA Protein 175g (15.94 €/kg); (24.51 €/kg),maxima.lv,,2.79,15.94,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/31//kremsiers-philadelphia-protein-175g-00574-0831115602.png?1788166562
Šok. batoniņš Berry Whip SNICKERS 40g (32.25 €/kg); (49.75 €/kg),maxima.lv,,1.29,32.25,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/31//sok-batonins-berry-whip-snickers-40g-00575-0831115602.png?1788166562
Šokolādes batoniņš Almond SNICKERS 45g (28.67 €/kg); (44.22 €/kg),maxima.lv,,1.29,28.67,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/31//sokolades-batonins-almond-snickers-45g-00576-0831115602.png?1788166562
Želejas konf. banānu Peelerz AMOS 65g (21.38 €/kg); (30.62 €/kg),maxima.lv,,1.39,21.38,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/31//zelejas-konf-bananu-peelerz-amos-65g-00577-0831165109.png?1788184269
Želejas konf. ar augļu garšu SKITTLES 50g (39.80 €/kg); (59.80 €/kg),maxima.lv,,1.99,39.80,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/31//zelejas-konf-ar-auglu-garsu-skittles-50g-00579-0831165109.png?1788184269
Kliņģ. gabal. Čedera siera g. CKRACKZEL 85g (16.35 €/kg); (22.24 €/kg),maxima.lv,,1.39,16.35,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/31//kling-gabal-cedera-siera-g-ckrackzel-85g-00580-0831165109.png?1788184269
Kliņģ. gabal. ķiploku maiz. g. CKRACKZEL 85g (16.35 €/kg); (22.24 €/kg),maxima.lv,,1.39,16.35,€/kg,https://www.maxima.lv/uploads/sale/2026/sales_page/08/31//kling-gabal-kiploku-maiz-g-ckrackzel-85g-00581-0831165106.png?1788184266
